0.5724 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
27.3231 	EXP 	sentence_3: text = 'Stars blow meet ____'
27.3231 	EXP 	choice1_3: text = 'castle'
27.3231 	EXP 	choice2_3: text = 'field'
27.3231 	EXP 	sentence_3: autoDraw = True
27.3231 	EXP 	choice1_3: autoDraw = True
27.3231 	EXP 	choice2_3: autoDraw = True
27.3231 	EXP 	VATkeys: autoDraw = True
27.5546 	EXP 	New trial (rep=0, index=2): OrderedDict([('sentences', '_____ school come pole'), ('choice_a', 'kick'), ('choice_b', 'water')])
27.5562 	DATA 	Keypress: left
27.5694 	EXP 	sentence_3: autoDraw = False
27.5694 	EXP 	choice1_3: autoDraw = False
27.5694 	EXP 	choice2_3: autoDraw = False
27.5694 	EXP 	VATkeys: autoDraw = False
27.5694 	EXP 	text_3: autoDraw = True
28.0742 	EXP 	text_3: autoDraw = False
28.0742 	EXP 	text_3: autoDraw = False
28.0742 	EXP 	sentence_3: text = '_____ school come pole'
28.0742 	EXP 	choice1_3: text = 'kick'
28.0742 	EXP 	choice2_3: text = 'water'
28.0742 	EXP 	sentence_3: autoDraw = True
28.0742 	EXP 	choice1_3: autoDraw = True
28.0742 	EXP 	choice2_3: autoDraw = True
28.0742 	EXP 	VATkeys: autoDraw = True
28.3544 	EXP 	New trial (rep=0, index=3): OrderedDict([('sentences', 'Birds run ____ fault'), ('choice_a', 'green'), ('choice_b', 'disgusting')])
28.3563 	DATA 	Keypress: left
28.3693 	EXP 	sentence_3: autoDraw = False
28.3693 	EXP 	choice1_3: autoDraw = False
28.3693 	EXP 	choice2_3: autoDraw = False
28.3693 	EXP 	VATkeys: autoDraw = False
28.3693 	EXP 	text_3: autoDraw = True
28.8716 	EXP 	text_3: autoDraw = False
28.8716 	EXP 	text_3: autoDraw = False
28.8716 	EXP 	sentence_3: text = 'Birds run ____ fault'
28.8716 	EXP 	choice1_3: text = 'green'
28.8716 	EXP 	choice2_3: text = 'disgusting'
28.8716 	EXP 	sentence_3: autoDraw = True
28.8716 	EXP 	choice1_3: autoDraw = True
28.8716 	EXP 	choice2_3: autoDraw = True
28.8716 	EXP 	VATkeys: autoDraw = True
29.3086 	DEBUG 	Read Excel file with pandas: round1_instructions.xlsx
29.3096 	DEBUG 	Clearing unnamed columns from round1_instructions.xlsx
29.3098 	EXP 	Imported round1_instructions.xlsx as conditions, 2 conditions, 1 params
29.3100 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
29.3103 	EXP 	New trial (rep=0, index=0): OrderedDict([('instruct_1', 'Now that you have completed the practice task, you are ready to begin official communication with the Qiczox and Kivix commanders as the United States Interstellar Messenger and Decoder. You will need to communicate with the commanders by typing on your keyboard. Your messages need to be rapid, complete, and engaging. ')])
29.3295 	DATA 	Keypress: left
29.3383 	EXP 	sentence_3: autoDraw = False
29.3383 	EXP 	choice1_3: autoDraw = False
29.3383 	EXP 	choice2_3: autoDraw = False
29.3383 	EXP 	VATkeys: autoDraw = False
29.3383 	EXP 	textinstruct: text = 'Now that you have completed the practice task, you are ready to begin official communication with the Qiczox and Kivix commanders as the United States Interstellar Messenger and Decoder. You will need to communicate with the commanders by typing on your keyboard. Your messages need to be rapid, complete, and engaging. '
29.3383 	EXP 	textinstruct: autoDraw = True
29.3383 	EXP 	return_3: autoDraw = True
30.6714 	EXP 	New trial (rep=0, index=1): OrderedDict([('instruct_1', 'They should only include letter and punctuation keys, with no special characters, number keys, or function keys. Once you decide that your message is complete, hit the return key to send it and then begin a new message. Remember that these are alien species, so they do not think in the same way you do. When you are ready to begin alien communication, press the return key.\xa0')])
30.6919 	DATA 	Keypress: return
30.7011 	EXP 	textinstruct: autoDraw = False
30.7011 	EXP 	return_3: autoDraw = False
30.7011 	EXP 	textinstruct: text = 'They should only include letter and punctuation keys, with no special characters, number keys, or function keys. Once you decide that your message is complete, hit the return key to send it and then begin a new message. Remember that these are alien species, so they do not think in the same way you do. When you are ready to begin alien communication, press the return key.\xa0'
30.7011 	EXP 	textinstruct: autoDraw = True
30.7011 	EXP 	return_3: autoDraw = True
31.3704 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1000, seed=None
31.3753 	EXP 	New trial (rep=0, index=0): None
31.3764 	DATA 	Keypress: return
31.3994 	EXP 	textinstruct: autoDraw = False
31.3994 	EXP 	return_3: autoDraw = False
31.3994 	EXP 	text_9: text = ''
31.3994 	EXP 	actualhcount_2: text = 0
31.3994 	EXP 	text_9: autoDraw = True
31.3994 	EXP 	red_alien_2: autoDraw = True
31.3994 	EXP 	showtimer_2: autoDraw = True
31.3994 	EXP 	showtimer_2: text = '9:59'
31.3994 	EXP 	actualhcount_2: autoDraw = True
31.3994 	EXP 	displayhcount_3: autoDraw = True
31.3994 	EXP 	textborder_2: autoDraw = True
31.4173 	EXP 	showtimer_2: text = '9:59'
31.4284 	EXP 	showtimer_2: text = '9:59'
31.4409 	EXP 	showtimer_2: text = '9:59'
31.4567 	EXP 	showtimer_2: text = '9:59'
31.4708 	EXP 	showtimer_2: text = '9:59'
31.4868 	EXP 	showtimer_2: text = '9:59'
31.5035 	EXP 	showtimer_2: text = '9:59'
31.5199 	EXP 	showtimer_2: text = '9:59'
31.5369 	EXP 	showtimer_2: text = '9:59'
31.5534 	EXP 	showtimer_2: text = '9:59'
31.5699 	EXP 	showtimer_2: text = '9:59'
31.5866 	EXP 	showtimer_2: text = '9:59'
31.6034 	EXP 	showtimer_2: text = '9:59'
31.6199 	EXP 	showtimer_2: text = '9:59'
31.6368 	EXP 	showtimer_2: text = '9:59'
31.6535 	EXP 	showtimer_2: text = '9:59'
31.6700 	EXP 	showtimer_2: text = '9:59'
31.6865 	EXP 	showtimer_2: text = '9:59'
31.7034 	EXP 	showtimer_2: text = '9:59'
31.7201 	EXP 	showtimer_2: text = '9:59'
31.7366 	EXP 	showtimer_2: text = '9:59'
31.7535 	EXP 	showtimer_2: text = '9:59'
31.7702 	EXP 	showtimer_2: text = '9:59'
31.7867 	EXP 	showtimer_2: text = '9:59'
31.8032 	EXP 	showtimer_2: text = '9:59'
31.8200 	EXP 	showtimer_2: text = '9:59'
31.8369 	EXP 	showtimer_2: text = '9:59'
31.8534 	EXP 	showtimer_2: text = '9:59'
31.8703 	EXP 	showtimer_2: text = '9:59'
31.8868 	EXP 	showtimer_2: text = '9:59'
31.9032 	EXP 	showtimer_2: text = '9:59'
31.9199 	EXP 	showtimer_2: text = '9:59'
31.9368 	EXP 	showtimer_2: text = '9:59'
31.9535 	EXP 	showtimer_2: text = '9:59'
31.9702 	EXP 	showtimer_2: text = '9:59'
31.9866 	EXP 	showtimer_2: text = '9:59'
32.0035 	EXP 	showtimer_2: text = '9:59'
32.0199 	EXP 	showtimer_2: text = '9:59'
32.0365 	EXP 	showtimer_2: text = '9:59'
32.0532 	EXP 	showtimer_2: text = '9:59'
32.0701 	EXP 	showtimer_2: text = '9:59'
32.0868 	EXP 	showtimer_2: text = '9:59'
32.1028 	EXP 	showtimer_2: text = '9:59'
32.1194 	EXP 	showtimer_2: text = '9:59'
32.1358 	EXP 	showtimer_2: text = '9:59'
32.1526 	EXP 	showtimer_2: text = '9:59'
32.1692 	EXP 	showtimer_2: text = '9:59'
32.1860 	EXP 	showtimer_2: text = '9:59'
32.2026 	EXP 	showtimer_2: text = '9:59'
32.2198 	EXP 	showtimer_2: text = '9:59'
32.2204 	DATA 	Keypress: rshift
32.2360 	EXP 	showtimer_2: text = '9:59'
32.2527 	EXP 	showtimer_2: text = '9:59'
32.2692 	EXP 	showtimer_2: text = '9:59'
32.2859 	EXP 	showtimer_2: text = '9:59'
32.3027 	EXP 	showtimer_2: text = '9:59'
32.3196 	EXP 	showtimer_2: text = '9:59'
32.3360 	EXP 	showtimer_2: text = '9:59'
32.3526 	EXP 	showtimer_2: text = '9:59'
32.3693 	EXP 	showtimer_2: text = '9:59'
32.3859 	EXP 	showtimer_2: text = '9:59'
32.4027 	EXP 	showtimer_2: text = '9:58'
32.4197 	EXP 	showtimer_2: text = '9:58'
32.4361 	EXP 	showtimer_2: text = '9:58'
32.4527 	EXP 	showtimer_2: text = '9:58'
32.4692 	EXP 	showtimer_2: text = '9:58'
32.4861 	EXP 	showtimer_2: text = '9:58'
32.5028 	EXP 	showtimer_2: text = '9:58'
32.5047 	DATA 	Keypress: exclamation
32.5192 	EXP 	text_9: text = ''
32.5192 	EXP 	showtimer_2: text = '9:58'
32.5360 	EXP 	showtimer_2: text = '9:58'
32.5529 	EXP 	showtimer_2: text = '9:58'
32.5694 	EXP 	showtimer_2: text = '9:58'
32.5859 	EXP 	showtimer_2: text = '9:58'
32.6027 	EXP 	showtimer_2: text = '9:58'
32.6192 	EXP 	showtimer_2: text = '9:58'
32.6363 	EXP 	showtimer_2: text = '9:58'
32.6529 	EXP 	showtimer_2: text = '9:58'
32.6696 	EXP 	showtimer_2: text = '9:58'
32.6860 	EXP 	showtimer_2: text = '9:58'
32.7025 	EXP 	showtimer_2: text = '9:58'
32.7195 	EXP 	showtimer_2: text = '9:58'
32.7359 	EXP 	showtimer_2: text = '9:58'
32.7528 	EXP 	showtimer_2: text = '9:58'
32.7696 	EXP 	showtimer_2: text = '9:58'
32.7859 	EXP 	showtimer_2: text = '9:58'
32.8025 	EXP 	showtimer_2: text = '9:58'
32.8192 	EXP 	showtimer_2: text = '9:58'
32.8358 	EXP 	showtimer_2: text = '9:58'
32.8527 	EXP 	showtimer_2: text = '9:58'
32.8700 	EXP 	showtimer_2: text = '9:58'
32.8864 	EXP 	showtimer_2: text = '9:58'
32.9029 	EXP 	showtimer_2: text = '9:58'
32.9041 	DATA 	Keypress: at
32.9193 	EXP 	text_9: text = ''
32.9193 	EXP 	showtimer_2: text = '9:58'
32.9360 	EXP 	showtimer_2: text = '9:58'
32.9524 	EXP 	showtimer_2: text = '9:58'
32.9694 	EXP 	showtimer_2: text = '9:58'
32.9863 	EXP 	showtimer_2: text = '9:58'
33.0027 	EXP 	showtimer_2: text = '9:58'
33.0192 	EXP 	showtimer_2: text = '9:58'
33.0358 	EXP 	showtimer_2: text = '9:58'
33.0526 	EXP 	showtimer_2: text = '9:58'
33.0691 	EXP 	showtimer_2: text = '9:58'
33.0864 	EXP 	showtimer_2: text = '9:58'
33.1028 	EXP 	showtimer_2: text = '9:58'
33.1194 	EXP 	showtimer_2: text = '9:58'
33.1359 	EXP 	showtimer_2: text = '9:58'
33.1525 	EXP 	showtimer_2: text = '9:58'
33.1692 	EXP 	showtimer_2: text = '9:58'
33.1860 	EXP 	showtimer_2: text = '9:58'
33.2029 	EXP 	showtimer_2: text = '9:58'
33.2201 	EXP 	showtimer_2: text = '9:58'
33.2359 	EXP 	showtimer_2: text = '9:58'
33.2525 	EXP 	showtimer_2: text = '9:58'
33.2691 	EXP 	showtimer_2: text = '9:58'
33.2859 	EXP 	showtimer_2: text = '9:58'
33.3025 	EXP 	showtimer_2: text = '9:58'
33.3196 	EXP 	showtimer_2: text = '9:58'
33.3360 	EXP 	showtimer_2: text = '9:58'
33.3530 	EXP 	showtimer_2: text = '9:58'
33.3692 	EXP 	showtimer_2: text = '9:58'
33.3860 	EXP 	showtimer_2: text = '9:58'
33.4029 	EXP 	showtimer_2: text = '9:57'
33.4193 	EXP 	showtimer_2: text = '9:57'
33.4362 	EXP 	showtimer_2: text = '9:57'
33.4527 	EXP 	showtimer_2: text = '9:57'
33.4693 	EXP 	showtimer_2: text = '9:57'
33.4861 	EXP 	showtimer_2: text = '9:57'
33.5025 	EXP 	showtimer_2: text = '9:57'
33.5192 	EXP 	showtimer_2: text = '9:57'
33.5358 	EXP 	showtimer_2: text = '9:57'
33.5531 	EXP 	showtimer_2: text = '9:57'
33.5696 	EXP 	showtimer_2: text = '9:57'
33.5858 	EXP 	showtimer_2: text = '9:57'
33.6030 	EXP 	showtimer_2: text = '9:57'
33.6042 	DATA 	Keypress: h
33.6202 	EXP 	text_9: text = 'H'
33.6202 	EXP 	showtimer_2: text = '9:57'
33.6358 	EXP 	showtimer_2: text = '9:57'
33.6529 	EXP 	showtimer_2: text = '9:57'
33.6696 	EXP 	showtimer_2: text = '9:57'
33.6858 	EXP 	showtimer_2: text = '9:57'
33.7024 	EXP 	showtimer_2: text = '9:57'
33.7036 	DATA 	Keypress: e
33.7193 	EXP 	text_9: text = 'He'
33.7193 	EXP 	showtimer_2: text = '9:57'
33.7358 	EXP 	showtimer_2: text = '9:57'
33.7525 	EXP 	showtimer_2: text = '9:57'
33.7694 	EXP 	showtimer_2: text = '9:57'
33.7862 	EXP 	showtimer_2: text = '9:57'
33.8027 	EXP 	showtimer_2: text = '9:57'
33.8193 	EXP 	showtimer_2: text = '9:57'
33.8358 	EXP 	showtimer_2: text = '9:57'
33.8370 	DATA 	Keypress: l
33.8526 	EXP 	text_9: text = 'Hel'
33.8526 	EXP 	showtimer_2: text = '9:57'
33.8691 	EXP 	showtimer_2: text = '9:57'
33.8862 	EXP 	showtimer_2: text = '9:57'
33.9026 	EXP 	showtimer_2: text = '9:57'
33.9193 	EXP 	showtimer_2: text = '9:57'
33.9358 	EXP 	showtimer_2: text = '9:57'
33.9526 	EXP 	showtimer_2: text = '9:57'
33.9695 	EXP 	showtimer_2: text = '9:57'
33.9711 	DATA 	Keypress: l
33.9871 	EXP 	text_9: text = 'Hell'
33.9871 	EXP 	showtimer_2: text = '9:57'
34.0029 	EXP 	showtimer_2: text = '9:57'
34.0194 	EXP 	showtimer_2: text = '9:57'
34.0359 	EXP 	showtimer_2: text = '9:57'
34.0526 	EXP 	showtimer_2: text = '9:57'
34.0691 	EXP 	showtimer_2: text = '9:57'
34.0857 	EXP 	showtimer_2: text = '9:57'
34.0878 	DATA 	Keypress: o
34.1032 	EXP 	text_9: text = 'Hello'
34.1032 	EXP 	showtimer_2: text = '9:57'
34.1196 	EXP 	showtimer_2: text = '9:57'
34.1359 	EXP 	showtimer_2: text = '9:57'
34.1525 	EXP 	showtimer_2: text = '9:57'
34.1694 	EXP 	showtimer_2: text = '9:57'
34.1859 	EXP 	showtimer_2: text = '9:57'
34.2028 	EXP 	showtimer_2: text = '9:57'
34.2044 	DATA 	Keypress: space
34.2209 	EXP 	text_9: text = 'Hello '
34.2209 	EXP 	showtimer_2: text = '9:57'
34.2363 	EXP 	showtimer_2: text = '9:57'
34.2526 	EXP 	showtimer_2: text = '9:57'
34.2695 	EXP 	showtimer_2: text = '9:57'
34.2859 	EXP 	showtimer_2: text = '9:57'
34.3026 	EXP 	showtimer_2: text = '9:57'
34.3194 	EXP 	showtimer_2: text = '9:57'
34.3359 	EXP 	showtimer_2: text = '9:57'
34.3373 	DATA 	Keypress: m
34.3532 	EXP 	text_9: text = 'Hello m'
34.3532 	EXP 	showtimer_2: text = '9:57'
34.3693 	EXP 	showtimer_2: text = '9:57'
34.3858 	EXP 	showtimer_2: text = '9:57'
34.4032 	EXP 	showtimer_2: text = '9:56'
34.4193 	EXP 	showtimer_2: text = '9:56'
34.4208 	DATA 	Keypress: y
34.4368 	EXP 	text_9: text = 'Hello my'
34.4368 	EXP 	showtimer_2: text = '9:56'
34.4532 	EXP 	showtimer_2: text = '9:56'
34.4692 	EXP 	showtimer_2: text = '9:56'
34.4858 	EXP 	showtimer_2: text = '9:56'
34.5024 	EXP 	showtimer_2: text = '9:56'
34.5036 	DATA 	Keypress: space
34.5196 	EXP 	text_9: text = 'Hello my '
34.5196 	EXP 	showtimer_2: text = '9:56'
34.5365 	EXP 	showtimer_2: text = '9:56'
34.5525 	EXP 	showtimer_2: text = '9:56'
34.5703 	EXP 	showtimer_2: text = '9:56'
34.5861 	EXP 	showtimer_2: text = '9:56'
34.6025 	EXP 	showtimer_2: text = '9:56'
34.6194 	EXP 	showtimer_2: text = '9:56'
34.6357 	EXP 	showtimer_2: text = '9:56'
34.6530 	EXP 	showtimer_2: text = '9:56'
34.6542 	DATA 	Keypress: n
34.6710 	EXP 	text_9: text = 'Hello my n'
34.6710 	EXP 	showtimer_2: text = '9:56'
34.6862 	EXP 	showtimer_2: text = '9:56'
34.7026 	EXP 	showtimer_2: text = '9:56'
34.7193 	EXP 	showtimer_2: text = '9:56'
34.7205 	DATA 	Keypress: a
34.7368 	EXP 	text_9: text = 'Hello my na'
34.7368 	EXP 	showtimer_2: text = '9:56'
34.7525 	EXP 	showtimer_2: text = '9:56'
34.7696 	EXP 	showtimer_2: text = '9:56'
34.7860 	EXP 	showtimer_2: text = '9:56'
34.8028 	EXP 	showtimer_2: text = '9:56'
34.8192 	EXP 	showtimer_2: text = '9:56'
34.8359 	EXP 	showtimer_2: text = '9:56'
34.8527 	EXP 	showtimer_2: text = '9:56'
34.8539 	DATA 	Keypress: m
34.8703 	EXP 	text_9: text = 'Hello my nam'
34.8703 	EXP 	showtimer_2: text = '9:56'
34.8862 	EXP 	showtimer_2: text = '9:56'
34.9029 	EXP 	showtimer_2: text = '9:56'
34.9041 	DATA 	Keypress: e
34.9200 	EXP 	text_9: text = 'Hello my name'
34.9200 	EXP 	showtimer_2: text = '9:56'
34.9358 	EXP 	showtimer_2: text = '9:56'
34.9525 	EXP 	showtimer_2: text = '9:56'
34.9692 	EXP 	showtimer_2: text = '9:56'
34.9862 	EXP 	showtimer_2: text = '9:56'
35.0026 	EXP 	showtimer_2: text = '9:56'
35.0037 	DATA 	Keypress: space
35.0203 	EXP 	text_9: text = 'Hello my name '
35.0203 	EXP 	showtimer_2: text = '9:56'
35.0361 	EXP 	showtimer_2: text = '9:56'
35.0524 	EXP 	showtimer_2: text = '9:56'
35.0694 	EXP 	showtimer_2: text = '9:56'
35.0859 	EXP 	showtimer_2: text = '9:56'
35.1026 	EXP 	showtimer_2: text = '9:56'
35.1194 	EXP 	showtimer_2: text = '9:56'
35.1360 	EXP 	showtimer_2: text = '9:56'
35.1525 	EXP 	showtimer_2: text = '9:56'
35.1537 	DATA 	Keypress: i
35.1700 	EXP 	text_9: text = 'Hello my name i'
35.1700 	EXP 	showtimer_2: text = '9:56'
35.1858 	EXP 	showtimer_2: text = '9:56'
35.2036 	EXP 	showtimer_2: text = '9:56'
35.2193 	EXP 	showtimer_2: text = '9:56'
35.2359 	EXP 	showtimer_2: text = '9:56'
35.2382 	DATA 	Keypress: s
35.2541 	EXP 	text_9: text = 'Hello my name is'
35.2541 	EXP 	showtimer_2: text = '9:56'
35.2691 	EXP 	showtimer_2: text = '9:56'
35.2859 	EXP 	showtimer_2: text = '9:56'
35.3024 	EXP 	showtimer_2: text = '9:56'
35.3192 	EXP 	showtimer_2: text = '9:56'
35.3205 	DATA 	Keypress: space
35.3366 	EXP 	text_9: text = 'Hello my name is '
35.3366 	EXP 	showtimer_2: text = '9:56'
35.3529 	EXP 	showtimer_2: text = '9:56'
35.3695 	EXP 	showtimer_2: text = '9:56'
35.3858 	EXP 	showtimer_2: text = '9:56'
35.4028 	EXP 	showtimer_2: text = '9:55'
35.4202 	EXP 	showtimer_2: text = '9:55'
35.4371 	EXP 	showtimer_2: text = '9:55'
35.4386 	DATA 	Keypress: h
35.4547 	EXP 	text_9: text = 'Hello my name is h'
35.4547 	EXP 	showtimer_2: text = '9:55'
35.4699 	EXP 	showtimer_2: text = '9:55'
35.4867 	EXP 	showtimer_2: text = '9:55'
35.5032 	EXP 	showtimer_2: text = '9:55'
35.5195 	EXP 	showtimer_2: text = '9:55'
35.5208 	DATA 	Keypress: a
35.5375 	EXP 	text_9: text = 'Hello my name is ha'
35.5375 	EXP 	showtimer_2: text = '9:55'
35.5534 	EXP 	showtimer_2: text = '9:55'
35.5704 	EXP 	showtimer_2: text = '9:55'
35.5863 	EXP 	showtimer_2: text = '9:55'
35.6031 	EXP 	showtimer_2: text = '9:55'
35.6199 	EXP 	showtimer_2: text = '9:55'
35.6367 	EXP 	showtimer_2: text = '9:55'
35.6380 	DATA 	Keypress: n
35.6543 	EXP 	text_9: text = 'Hello my name is han'
35.6543 	EXP 	showtimer_2: text = '9:55'
35.6696 	EXP 	showtimer_2: text = '9:55'
35.6867 	EXP 	showtimer_2: text = '9:55'
35.7032 	EXP 	showtimer_2: text = '9:55'
35.7199 	EXP 	showtimer_2: text = '9:55'
35.7364 	EXP 	showtimer_2: text = '9:55'
35.7531 	EXP 	showtimer_2: text = '9:55'
35.7698 	EXP 	showtimer_2: text = '9:55'
35.7714 	DATA 	Keypress: n
35.7880 	EXP 	text_9: text = 'Hello my name is hann'
35.7880 	EXP 	showtimer_2: text = '9:55'
35.8036 	EXP 	showtimer_2: text = '9:55'
35.8202 	EXP 	showtimer_2: text = '9:55'
35.8363 	EXP 	showtimer_2: text = '9:55'
35.8384 	DATA 	Keypress: a
35.8552 	EXP 	text_9: text = 'Hello my name is hanna'
35.8552 	EXP 	showtimer_2: text = '9:55'
35.8702 	EXP 	showtimer_2: text = '9:55'
35.8866 	EXP 	showtimer_2: text = '9:55'
35.9032 	EXP 	showtimer_2: text = '9:55'
35.9200 	EXP 	showtimer_2: text = '9:55'
35.9366 	EXP 	showtimer_2: text = '9:55'
35.9386 	DATA 	Keypress: h
35.9549 	EXP 	text_9: text = 'Hello my name is hannah'
35.9549 	EXP 	showtimer_2: text = '9:55'
35.9701 	EXP 	showtimer_2: text = '9:55'
35.9867 	EXP 	showtimer_2: text = '9:55'
36.0034 	EXP 	showtimer_2: text = '9:55'
36.0203 	EXP 	showtimer_2: text = '9:55'
36.0367 	EXP 	showtimer_2: text = '9:55'
36.0533 	EXP 	showtimer_2: text = '9:55'
36.0700 	EXP 	showtimer_2: text = '9:55'
36.0864 	EXP 	showtimer_2: text = '9:55'
36.1032 	EXP 	showtimer_2: text = '9:55'
36.1201 	EXP 	showtimer_2: text = '9:55'
36.1368 	EXP 	showtimer_2: text = '9:55'
36.1534 	EXP 	showtimer_2: text = '9:55'
36.1699 	EXP 	showtimer_2: text = '9:55'
36.1863 	EXP 	showtimer_2: text = '9:55'
36.2034 	EXP 	showtimer_2: text = '9:55'
36.2202 	EXP 	showtimer_2: text = '9:55'
36.2365 	EXP 	showtimer_2: text = '9:55'
36.2532 	EXP 	showtimer_2: text = '9:55'
36.2703 	EXP 	showtimer_2: text = '9:55'
36.2867 	EXP 	showtimer_2: text = '9:55'
36.3033 	EXP 	showtimer_2: text = '9:55'
36.3047 	DATA 	Keypress: return
36.4850 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
36.4897 	EXP 	New trial (rep=1, index=0): None
36.5056 	EXP 	showtimer_2: text = '9:55'
36.5056 	EXP 	text_9: autoDraw = False
36.5056 	EXP 	red_alien_2: autoDraw = False
36.5056 	EXP 	showtimer_2: autoDraw = False
36.5056 	EXP 	actualhcount_2: autoDraw = False
36.5056 	EXP 	displayhcount_3: autoDraw = False
36.5056 	EXP 	textborder_2: autoDraw = False
36.5056 	EXP 	text_9: text = ''
36.5056 	EXP 	actualhcount_2: text = 0
36.5056 	EXP 	text_9: autoDraw = True
36.5056 	EXP 	red_alien_2: autoDraw = True
36.5056 	EXP 	showtimer_2: autoDraw = True
36.5056 	EXP 	showtimer_2: text = '9:54'
36.5056 	EXP 	actualhcount_2: autoDraw = True
36.5056 	EXP 	displayhcount_3: autoDraw = True
36.5056 	EXP 	textborder_2: autoDraw = True
36.5218 	EXP 	showtimer_2: text = '9:54'
36.5372 	EXP 	showtimer_2: text = '9:54'
36.5531 	EXP 	showtimer_2: text = '9:54'
36.5702 	EXP 	showtimer_2: text = '9:54'
36.5860 	EXP 	showtimer_2: text = '9:54'
36.6025 	EXP 	showtimer_2: text = '9:54'
36.6195 	EXP 	showtimer_2: text = '9:54'
36.6364 	EXP 	showtimer_2: text = '9:54'
36.6532 	EXP 	showtimer_2: text = '9:54'
36.6700 	EXP 	showtimer_2: text = '9:54'
36.6863 	EXP 	showtimer_2: text = '9:54'
36.7024 	EXP 	showtimer_2: text = '9:54'
36.7192 	EXP 	showtimer_2: text = '9:54'
36.7360 	EXP 	showtimer_2: text = '9:54'
36.7526 	EXP 	showtimer_2: text = '9:54'
36.7692 	EXP 	showtimer_2: text = '9:54'
36.7865 	EXP 	showtimer_2: text = '9:54'
36.8031 	EXP 	showtimer_2: text = '9:54'
36.8199 	EXP 	showtimer_2: text = '9:54'
36.8368 	EXP 	showtimer_2: text = '9:54'
36.8535 	EXP 	showtimer_2: text = '9:54'
36.8696 	EXP 	showtimer_2: text = '9:54'
36.8859 	EXP 	showtimer_2: text = '9:54'
36.9024 	EXP 	showtimer_2: text = '9:54'
36.9199 	EXP 	showtimer_2: text = '9:54'
36.9362 	EXP 	showtimer_2: text = '9:54'
36.9526 	EXP 	showtimer_2: text = '9:54'
36.9696 	EXP 	showtimer_2: text = '9:54'
36.9860 	EXP 	showtimer_2: text = '9:54'
37.0034 	EXP 	showtimer_2: text = '9:54'
37.0201 	EXP 	showtimer_2: text = '9:54'
37.0359 	EXP 	showtimer_2: text = '9:54'
37.0528 	EXP 	showtimer_2: text = '9:54'
37.0701 	EXP 	showtimer_2: text = '9:54'
37.0865 	EXP 	showtimer_2: text = '9:54'
37.1033 	EXP 	showtimer_2: text = '9:54'
37.1197 	EXP 	showtimer_2: text = '9:54'
37.1364 	EXP 	showtimer_2: text = '9:54'
37.1533 	EXP 	showtimer_2: text = '9:54'
37.1691 	EXP 	showtimer_2: text = '9:54'
37.1860 	EXP 	showtimer_2: text = '9:54'
37.2025 	EXP 	showtimer_2: text = '9:54'
37.2191 	EXP 	showtimer_2: text = '9:54'
37.2359 	EXP 	showtimer_2: text = '9:54'
37.2538 	EXP 	showtimer_2: text = '9:54'
37.2700 	EXP 	showtimer_2: text = '9:54'
37.2867 	EXP 	showtimer_2: text = '9:54'
37.3034 	EXP 	showtimer_2: text = '9:54'
37.3198 	EXP 	showtimer_2: text = '9:54'
37.3362 	EXP 	showtimer_2: text = '9:54'
37.3379 	DATA 	Keypress: t
37.3542 	EXP 	text_9: text = 't'
37.3542 	EXP 	showtimer_2: text = '9:54'
37.3699 	EXP 	showtimer_2: text = '9:54'
37.3867 	EXP 	showtimer_2: text = '9:54'
37.3947 	DATA 	Keypress: h
37.4064 	EXP 	showtimer_2: text = '9:53'
37.4218 	EXP 	text_9: text = 'th'
37.4218 	EXP 	showtimer_2: text = '9:53'
37.4368 	EXP 	showtimer_2: text = '9:53'
37.4525 	EXP 	showtimer_2: text = '9:53'
37.4695 	EXP 	showtimer_2: text = '9:53'
37.4715 	DATA 	Keypress: e
37.4872 	EXP 	text_9: text = 'the'
37.4872 	EXP 	showtimer_2: text = '9:53'
37.5025 	EXP 	showtimer_2: text = '9:53'
37.5193 	EXP 	showtimer_2: text = '9:53'
37.5359 	EXP 	showtimer_2: text = '9:53'
37.5525 	EXP 	showtimer_2: text = '9:53'
37.5683 	EXP 	showtimer_2: text = '9:53'
37.5713 	DATA 	Keypress: space
37.5874 	EXP 	text_9: text = 'the '
37.5874 	EXP 	showtimer_2: text = '9:53'
37.6025 	EXP 	showtimer_2: text = '9:53'
37.6193 	EXP 	showtimer_2: text = '9:53'
37.6361 	EXP 	showtimer_2: text = '9:53'
37.6526 	EXP 	showtimer_2: text = '9:53'
37.6544 	DATA 	Keypress: s
37.6703 	EXP 	text_9: text = 'the s'
37.6703 	EXP 	showtimer_2: text = '9:53'
37.6861 	EXP 	showtimer_2: text = '9:53'
37.7037 	EXP 	showtimer_2: text = '9:53'
37.7198 	EXP 	showtimer_2: text = '9:53'
37.7366 	EXP 	showtimer_2: text = '9:53'
37.7533 	EXP 	showtimer_2: text = '9:53'
37.7699 	EXP 	showtimer_2: text = '9:53'
37.7864 	EXP 	showtimer_2: text = '9:53'
37.8032 	EXP 	showtimer_2: text = '9:53'
